25.01.2019 23:05:10	Portal 2	All die guten Eigenschaften seines Vorgängers hebt Portal 2 auf ein ganz neues Niveau: Das perfektionierte Gameplay mit seinen ausgetüftelten Rätseln, der absurd schwarze Humor, die wendungsreiche Story und die Atmosphäre rund um Aperture Science formen einen zeitlosen Meilenstein der Spielegeschichte	Minesweeper	Dieser Evergreen ist nicht nur eine diskrete Prokrastinationshilfe für Büro, Schule und heimischen Schreibtisch. Er ist viel mehr das Paradebeispiel dafür, dass eine geile Grafik nicht alles ist: Schon seit Jahrzehnten bannt die graue Tabelle mit Zahlen, Fähnchen und Bömbchen PC-Nutzer in ihren Bann.	Bioshock	Das Spiel, welches Environmental Storytelling erst bühnenreif gemacht hat. Rapture ist eben ein besonderer Ort...	Half Life 2	Ähnlich wie Portal 2 ist Half Life 2 noch besser als sein Kultvorgänger in allen Punkten. Für damals atemberaubende Grafik, ausgereifte Physik, klasse Story und eine immersive Welt. Auch zeigt das Spiel (und die folgenden Episoden) uns wie weh es tun kann, wenn eine Firma sich weigert, eine Geschichte zu Ende zu erzählen. 	Counter Strike 1.6	Das ist der Ursprung des Competitive Gaming. Was einst in einem finsteren Keller voller Nerds gezockt und von der Gesellschaft verpönt wurde, hat sich jetzt zu einem millionenschweren e-sport business ausgeweitet.
25.01.2019 23:37:01	Schach	Weil eins der ältesten Spiel ist und heute noch zu denn größten Strategie Spielen gehört. 	The Legend of Zelda - Ocarina of Time	Weil ich finde dass erst ab diesen Spiel die 3D Spiele erst richtig interessant wurden.	Minecraft	Weil man in diesen Spiel seiner Kreativität freien Lauf lassen kann. 	Nonograms	Weil es eins der besten Puzzle Spiele aller Zeiten ist.	Super Mario Bros.	Weil es meiner Meinung das beste Jump and Run Spiel ist.
26.01.2019 00:20:29	Super Mario 64	Erstes 3D Mario Abenteuer	Donkey Kong Country	Erstes Donkey Kong Spiel. Retro						
26.01.2019 00:22:41	Fallout New Vegas	Das, meiner Meinung nach, beste Fallout Spiel! Ein Meisterwerk welches noch in vielen Jahren für Unterhaltung sorgen wird. (Auch wegen seiner teils sehr lustigen bugs)	Half Life 2	Es macht einfach Spaß.	Beyond good and evil	Klasse Spiel, macht richtig Spaß! Kann ich nur empfehlen.	Hitman 2 Silant Assassin	Unglaublich schwierig aber auch unglaublich spaßig.	Emergency 4	Das beste Emergency Spiel und damit ganz klar eines der 100 besten aller Zeiten.
26.01.2019 00:48:08	Minecraft	Infinite replayability through modding								
26.01.2019 00:48:44	Super Mario Bros.		The Legend of Zelda - The Minish Cap		Star Wars Empire at War					
26.01.2019 00:49:27	Minecraft	Minecraft ist sehr vielseitig und es ist viel machbar mit den begrentzten Mitteln, die man dort hat.	Garry's Mod	Mit dieser Umgebung wird es vielen Spieleentwicklern möglich gemacht immer neue Spielmodi zu erschaffen und schnell umzusetzen. Die Umgebung ist nicht zu schlecht um darin spielen zu können aber auch nicht zu gut. Daher ist eine gute Mitte zwischen Entwickler und Spieler erschaffen worden.						
26.01.2019 01:14:06	Minecraft	Da der Hype seit Jahren nicht nachgelassen hat	Super Mario Bros.	Ein wenig Mario geht auch in den nächsten 100 Jahren noch						
26.01.2019 01:14:31	Rainbow Six Siege	Seit über drei Jahren nach Release gibt es immer noch regelmäßig große Updates. Dadurch steigt die Spieler Zahl eher überdurchschnittlich im Vergleich zu anderen AAA-Spielen	Minecraft	Bleibt ein Dauerbrenner. Kann man jederzeit spielen um sich die Zeit zu vertreiben. Zudem super erweiterbar und mega kreativ.						
26.01.2019 01:17:20	Minecraft									
26.01.2019 01:19:52	Tetris	Einfaches Spielprinzip 	Minecraft		Age Of Empires II		Worms Armageddon		Sims	
26.01.2019 01:26:42	Minecraft	Hat alle OpenWorld- und Sandkastenspiele geprägt.								
26.01.2019 01:40:53	Minecraft	Man kann wirklich alles in minecraft machen. 	Snake	Is halt einfach basic	Minesweeper	Is immernoch geil				
26.01.2019 01:50:08	Gothic 2	Wunderschön menschliches Abenteuer	Skyrim	Modding!!!	Minecraft	Lego am Rechner :P	Dark Souls	Eine Herausforderung wie keine zweite	Dragon Quest 9	Wunderschönes Multiplayer JRPG
26.01.2019 03:04:15	Tetris 	Macht heute noch süchtig. 	Ports of Call	Super Sim mit wenig aufwand. 	Street Fighter	Gefiel mir besser als MC auf der SNES. 	SimCity	Damals nicht so einfach wie die neuen. 	Grand Tourismo 2	Zwar mochte ich auch GT1, aber GT2 hatte viele fahrzeuge, ein markt und viele Renn Möglichkeiten. 
26.01.2019 07:06:43	Minecraft		Tetris		Portal		Roller Coaster Tycoon 1			
26.01.2019 07:12:47	Gothic 2	Gute Musik und rauer Humor in einer unkomplizierten Fantasy-Welt mit "Hau drauf" Mentalität. Das wird nie alt!	Minecraft	Unendliche Möglichkeiten. Um mal einen Vergleich zu machen: Man wird in 100 Jahren bestimmt auch noch mit LEGO spielen.	Pokemon GenI	Super Musik und simples, süchtig  machendes Sammel- und Trainingskonzept, dass trotz seiner simplen Schwarz-Weißen Pixelgrafik heute noch unheimlich spaßig ist und ich denke das wird sich auch so in die Zukunft fortsetzen.	Solitaire	Das Zugrundeliegende Kartenspiel gibt es ja selbst schon seit Ewigkeiten und ich denke es wird die Zeit auch noch weiterhin überdauern.	LEGO Star Wars 2	Das Spiel hat eine simple Spielmechanik mit Kampf und Sammeln aber nicht zu langen Leveln und basiert auf Star Wars und LEGO von denen ich jeweils denke, dass sie die nächsten 100 Jahre überdauern werden. Und dann ist da noch die unglaubliche Musik von John Williams, die sich hinter diverser klassischer Musik nicht verstecken muss.
26.01.2019 07:52:00	Half Life	Half-Life!	Half Life 2	Half-Life!	Sam&Max	Eins der besten Point&Click adventures. In Zeiten ohne Komplettlösung hat das viel Rätzelspaß bereitet. 	Lego Racers 1	Aus den Zeiten als Lego noch gute Spiele produzieren ließ, ein klasse fun-racer im Lego-Universum. Und als Kinderspiel teilweise schon schwer.	Roller Coaster Tycoon 2	In Sachen Freizeitpark-Wirtschafts-Simulator DAS spiel der Wahl!
26.01.2019 08:57:08	Lemmings		Gunship 2000		Myst		Turrican		Die Siedler 1	
26.01.2019 09:16:58			Schach	Es ist an sich schon sehr alt, es wird immeenoch gespielt und es macht Spaß seine Strategien versuchen umzusetzen.	Poker	Aich schon ein altes Spiel was sehr viel Spaß macht und man richtig gut einschätzen lernt und auch einsätzen muss.				
26.01.2019 09:21:33	Minecraft	Ist einfach spitze, unendlich Auen, kämpfen, Grafik wird nicht alt.								
26.01.2019 09:55:03	Minecraft		Warcraft 3		Pokemon GenIII					
26.01.2019 09:55:12	Gothic 2	Die Atmosphäre und Story ist einzigartig. Coole Charaktere und derbe Sprüche. 								
26.01.2019 10:26:33	Snake		Pong							
26.01.2019 10:28:43	Pac-Man		Pong		Mario Kart Wii					
26.01.2019 11:05:36	Schach									
26.01.2019 11:14:03	The Legend of Zelda - Ocarina of Time	   								
26.01.2019 11:20:13	Team Fortress 2	Der Art style ist bis heute noch gut und sehr Wahrscheinlich noch in 100 Jahren. Allgemein das Gameplay ist immer noch sehr spaßig! Und die Community hat auch Maps die von anderen spielen sind wie von Majoras mask Termina. Und vieles weiteres.	Super Mario Bros.	Dieses Spiel wird bis heute noch gespielt, besonders von der Speedrun Community. Das zeigt sich besonders an das Alter das es noch in 100 Jahre gespielt wird.	Minecraft	Minecraft ist ein Zeitloses spiel wo bis heute noch Updates geliefert werden. Und wenn es keine Updates mehr geben wird, wird die Community das Spiel am Leben halten.	Super Smash Bros. Melee	Dieses Spiel wird bis heute noch auf Turnieren gespielt und wird von den Fans geliebt. Manche betiteln es als das beste Smash Bros. Un da es als das beste Smash Bros betitelt, wird es auch noch nach den 10ten immer noch in Erinnerung behalten und gespielt von deren Fans.	Super Mario 64	Es werden immer noch Wege gefunden dieses Spiel zu spielen. Zum beispiel die "Green Demon Challenge", Speedruns oder Hacks. Es wird bestimmt noch in 100 Jahren das Spiel gespielt.
26.01.2019 11:23:27	Portal		Wii Sports		Minecraft		Super Mario Galaxy		The Legend of Zelda - Ocarina of Time	
26.01.2019 11:25:30	Minecraft	Das ist einfach ein zeitloser Klassiker auch wenn es eher jüngeren Spielern gefällt.	Tetris	Ein sehr einfaches Konzept, aber auch zeitlos	Bloons Tower Defense	Als Browser-Game oder auch anders ganz lustig.	League of Legends		Bioshock	Ein toller Ego-Shooter 
26.01.2019 12:13:37	Divinity 2	Ich würde eventuell ein späteres Divinity angeben aber die habe ich selbst nicht gespielt bisher. Doch ab dem zweiten Teil ist das Storytelling und die Art und Weise der Umsetzung meiner Meinung nach so gut in einer Fantasywelt das ich dieses Spiel bereits trotz hoher Spieldauer 3 mal durchgespielt habe und es immer noch ein weiteres mal machen werde.	Mega Man 5	Von allen Spielen auf dem NES gefällt mir Mega Man 5 am besten. Nicht nur das ich die Grafik für NES verhältnisse schön finde. Es ist vom Schwierigkeitsgrad ausgeglichen und hat Fehler der vorhergehenden Reihe gut behoben und spielt sich trotzdem besser als Teil 6 oder die anderen Nachfolger der Classic Reihe. Ich weiß das viele Leute über die Waffen sich ärgern aber ich finde sie hätten diese nicht perfekter machen können um nicht Overpowered zu sein und gleichzeitig richtig nützlich. Für mich bis heute der Beste Platformer. Es ist von den Mega Man Spielen das welches ich am meisten durchgespielt habe. Ca. 15-20 mal bisher.	Kingdom Hearts II	Es kommt bald Kingdom Hearts 3 raus und ich glaube das könnte das erste sein was dieses Spiel toppt aber das wäre ja eh noch zu neu. Kingdom Hearts hat für mich eine sehr komplexe und gut geschriebene Story in einem Wunderschönen Disneywelten Mix. Zwar könnte die Atmosphäre der Disneymomente besser sein doch allgemein ist es auch so schon eine wunderbare Ausführung. Nun warum also der zweite Teil im genauen? Der zweite Teil hat bis heute das beste Gameplay der Reihe, die besten Bosskämpfe, die besten Welten welche fast alle eine Doppelstory haben. Die neuen Gegner wurden logisch eingefügt und es ist das letzte was eine deutsche Synchonisation erhalten hat. Es macht mir bis heute Spaß und ich habe es sicher schon 10-12 mal durchgespielt.	World of Warcraft	Ok das ist schwierig es müsste noch im Rahmen sein da ich das Addon gewählt habe was um 2010 geendet hatte glaub. Allerdings weiß ich nicht ob es zählt da WoW ein Toptitel bis heute ist. Jedenfalls möchte ich dieses Addon im speziellen wählen da es von allen bisher erschienenden das ist was mich am meisten Fesseln konnte. Die Klassen haben Spaß gemacht, die Story war sehr schön umgesetzt, es gab eine gute Umsetzung für Hardcore und Gelegenheitsspieler. Und die Instanzen und Raids sind bis heute die meiner Meinung nach besten im Spiel. Für mich ist es das beste Addon gefolgt von Burning Cruesade und dann Legion. Allgemein ist WoW an sich ja auch ein gutes Spiel doch ich wollte es nicht verallgemeinern da jedes Addon das Spiel so maßgeblich verändern kann das ich es nicht als: "Das könnte man noch in 100 Jahren spielen" bewerten würde.	Super Mario Galaxy	So hier viel mir kein Spiel mehr ein was auf die Beschreibung passt. Galaxy ist für mich der beste 3D Platformer nur finde ich die Wii Fernbedienung schrecklich als Controller. Jetzt hab ich doch nur Platformer und RPG's reingenommen aber das hat unter anderem den Punkt das ich finde das weder Shooter noch, Rennspiele, Beat'em Ups, Adventures, Rätsel, RTS oder Rhytmus Spiele sich wirklich noch in 100 Jahren eignen würden als Spiel...vielleicht bin ich da einer falschen Meinung aber naja...
26.01.2019 12:34:26	Minecraft	Hat durch ein simples Konzept die gesamte Gaming-Landschaft geprägt.	Demon's Souls	Hat Storytelling und Worldbuilding revolutioniert und ein ganz eigenes Genre erschaffen.	The Legend of Zelda - Twillight Princess	Großartiges Action-Adventure und besser gealtert als OoT.	World of Warcraft	Erstes großes MMORPG und damit ein Meilenstein in der Videospiel-Geschichte	Bayonetta	Bestes Action-Spiel das es je gab.
26.01.2019 12:57:33	Minecraft	Weil's einfach Minecraft ist	Portal	Sind beides geniale Games	Dark Souls	Praise the Sun	Garry's Mod	Weil man ähnlich wie in Minecraft alles machen kann was man will solange man genug Fantasie hat	OSU!	In meinen Augen ein Meilenstein im Bereich der Rhythmus Games
26.01.2019 13:00:25	Minecraft	Aufgrund der endlosen Möglichkeiten die Minecraft bietet bietet sich einem immer wieder etwas neues das man entdecken oder bauen kann und damit seiner Kreativität freien Lauf lassen kann (wie Lego nur Cooler).	Warcraft 3	Der Inbegriff für Strategie Spiele und auch ein Game welches durch seine unzähligen Community Maps etliche neue Spiele Genres hervor gebracht hat. Ich spiele es heutzutage immer mal wieder auf Lan-Partys (Ja so etwas gibt es noch) und es wird nie langweilig.	Gothic 1	Ein All-Times -Klassiker ich spiele es jedes Jahr mindestens 1 mal neu von vorne durch.	World of Warcraft	Meine erste Große Sucht die ich nie wirklich überwunden habe. Selbst nach 7 Jahren Abstinenz zieht es mich immer wieder zu diesem Spiel und ich denke so wird es vielen Leuten gehen.	Gothic 2	Ein All-Times -Klassiker wie sein Vorgänger spiele ich es jedes Jahr mindestens 1 mal neu von vorne durch.
26.01.2019 13:12:57	Assassins Creed 2	Ein absoluter klassiker meiner Meinung nach								
26.01.2019 13:26:17	N	http://www.thewayoftheninja.org/	Tetris							
26.01.2019 13:47:57	Command & Conquer - Alarmstufe Rot	Mein erstes Strategiespiel, was auf meinem 486er mit 40 MHz lief und ich ewig gespielt habe, sogar über's Nullmodemkabel im Mulitplayer.	Minecraft	Unendliche Weiten und tolle Spielmechanik, hab schon mit der Beta begonnen.	Unreal Tournament	Schnell, Laut und für Multiplayer gedacht. Hat damals im 10BASE2-Netzwerk richtig Spaß gemacht.	GTA II	Es hat einfach so viel Spaß gemacht und kann es immer noch. Außerdem ist es Dank 2D-Ansicht nicht so komplex und enthält auch viel Liebe zum Detail.	Diablo 2	Ganz klar ein Favorit, damit konnte man gefühlt Wochen ohne Essen und Trinken verbringen und die Möglichkeit im Multiplayer zu spielen hat den Spaß nie enden lassen.
26.01.2019 13:54:39	Tetris		Pong		Pac-Man		Minesweeper		Microsoft Solitaire	
26.01.2019 15:05:36										
26.01.2019 16:43:35	Portal	Der Inbegriff dessen, was nur virtuell geht. Außerdem eine Perle in Sache Storytelling und Tutorial.	Minecraft	Sollte jeder spielen und dabei seine eigene Kreativität entdecken. Grafik ist nicht alles! Hat die Welt besser gemacht.	 Pokemon GenII	Als bester Vertreter der Pokemon Spiele. Der Inbegriff von Pokemon. Danach hat sich nicht mehr groß was geändert. Ab hier war alles in Farbe, man konnte zwischen männlichem und weiblicher Spielfigur wählen und die Welt ist die größte.	Anno 1404	Als bester Vertreter der Reihe mit der höchsten Komplexität und Beliebtheit unter Kritikern sowie Fans.	Sims 3	Als bester Vertreter der Reihe. In Zukunft mit besseren Computern sogar mit allen Addons flüssig spielbar! xD
26.01.2019 17:45:50	Minecraft	Minecraft hat ein einfaches Spielprinzip, was definitiv von jedem verstanden werden kann, egal welches Alter oder welche Vorlieben man hat. Desweiteren hat es eine der größten Communities hier im Internet, auch wenn ich auf die Mods schaue. Von daher ist es so facettenreich, wie die Leute, weshalb ich finde, dass es bereits jetzt zu einem Klassiker zählt. Außerdem gehe ich mal davon aus, dass das Veröffentlichungs-Datum von der ersten kaufbaren PC-Version im Jahr 2009 zählt.	Super Mario World	Falls man gefragt wird, was man mit Videospielen verbindet, oder was für Charaktere einem einfallen, dann wäre eine der ersten Antworten immer Super Mario. Es ist eins der Spiele die vermutlich jeder schon einmal gespielt, oder zumindest gesehen hat. Ich finde Super Mario gehört hier in die Liste und da auch der für mich wichtigste Teil, was nunmal Super Mario World für die SNES ist. Gefühlt war es der Titel der Super Mario erst richtig bekannt gemacht hat und auch die Spielwelt. Desweiteren ist auch hier die Spielmechanik mehr als simpel, aber auch gleichzeitig fordernd, insgesamt also sehr gut designed.	Bioshock	Ich hab tatsächlich erst spät mit der Bioshock-Reihe angefangen, was ohne Zweifel eins der Spiele war, wo ich es wirklich bereue es nicht früher gespielt zu haben. Die Spielwelt hier ist absolut einzigartig in allen Details, was sich vor allem in der genialen Idee findet ein Imperium unter Wasser zu besuchen. Vor dem Hintergrund der Story lässt sich natürlich nicht sagen, dass es eine komplette Utopie ist, aber gerade diese auf den erste Blick perfekte Welt hat eine der besten Atmosphären überhaupt. Gepaart mit dem katastrophalen Zustand dieser ehemals perfekten Welt entsteht ein Alleinstellungsmerkmal, was seines Gleichen sucht. Das Gameplay an sich ist auch noch nach langer Zeit sehr angenehm und keinesfalls "alt". Daher ist es eins der Spiele die definitiv einen Platz hier verdient haben.	Anno 1404	Ich hab mich hier für Anno 1404 entschieden, da ich finde irgendwas in Richtung Strategie oder Aufbau muss mit rein und für mich war die Anno-Reihe immer schon wichtig. Insgesamt ist es eher ein sehr "freundliches" Spiel, was nie wirklich tryharden wollte. Von daher können viele Leute hier einen Zugang finden, anders als bei vergleichbaren RTS oder so. Das Szenario Mittelalter ist außerdem eines der, welches viel Fantasie und Lebhaftigkeit zulässt, zusammen mit der simplen Spielmechanik bildet es ein wirklich gutes Spiel, weshalb ich es auch als das beste Anno sehe.	Portal	Tatsächlich ist das die schwierigste Entscheidung hier Portal reinzustellen, da ich finde, dass Portal erst richtig mit Portal 2 zur Geltung kam in allen Aspekten. Da ich aber auch Portal 1 gespielt habe, finde ich den Grundstein den Portal hier legt wirklich wichtig. Das Spiel ist an sich ziemlich übersichtlich und nicht schwer zu verstehen. Die Story ist im ersten Moment eher zweitrangig und hat hier noch nicht großen Einfluss, aber für aufmerksame Spieler ergibt sich auch hier eine sehr interessante Background-Story über Aperture. Das was hier wirklich ausschlaggebend ist und dieses Spiel zu einem Must-Play macht ist ohne Zweifel die Spielmechanik. Kein Rätselspiel was ich kenne kam mit so einer genialen, aber auch einfachen Idee wie Portal daher. Durch die Einfachheit hinter dem Portal-Prinzip lässt es sich gut verstehen, doch hab ich auch schnell festgestellt, dass es unheimlich komplex werden kann, wenn man einige Rätsel betrachtet. Auch hier ist Kreativität gefragt und gerade das macht Portal für mich zu einem der Spiele die jeden noch nach langer Zeit begeistern können.
26.01.2019 18:14:07	Pokemon GenI	Einer der besten/originalen Pokemon Editionen + Retro Grafik die aber kein Augenkrebs verursacht	Tetris	Grafik egal und deshalb Spielmechanik im Vordergrund - kann nie veraltet sein	Mario Kart 64		Counter Strike Source			
26.01.2019 19:17:05	Mount & Blade Warband	Jeder der es wirklich gespielt hat liebt es, es hat seit Jahren eine stabile Fanbase, es gibt nichts verhleichbare und es hat eine extreme Langzeitmotivation	Rocket League	Innovatives Gameplay, völlig ausgeglichenes Competitive Game, bei dem fast alles auf den Spieler ankommt.	Minecraft	Hat den Spielemarkt revolutioniert wie kaum ein anderes Spiel.	Journey	Zeigt wie man ein fesselndes Dpiel ohne viele der herkömmlichen Standards machen kann	Stanley Parable	Das vielleicht bekanntest Spiel, dass sich intensiv mit seinem eigenen Medium auseinandersetzt.
26.01.2019 21:53:03	Half Life 2	Revolutionierte das Ego-Shooter Genre.	Pflanzen gegen Zombies	Ein Spiel, welches in dieser Art noch nie vorher gegeben hat.	Super Mario 64	Ist ein 3D-Jump and Run Klassiker.	Assassins Creed 2	Der beste Teil der Reihe, welches ein Vorbild für viele zukünftige Videospiele wurde.	Minecraft	Ein Spiel, welches mit einem so einfachen Konzept, Millionen von Menschen zusammenbrachte.
26.01.2019 23:47:10	Minecraft	Kreativität, technisches Nachdenken, Survival alles in einem sehr modularen Spiel mit nahezu unendlichen Möglichkeiten und Spielweisen. Das beste was Sandbox zu bieten hat und unschwer zu sehen eine große Inspiration für viele andere Entwickler.	Dark Souls	Ein Spiel was einen einerseits durch seine Atmosphäre und die Spielwelt einsaugt, wer die jedoch im vollen genießen will muss sich ein wenig anstrengen. Das funktioniert aber so gut das sich ein ganzes Genre von Spielen daraus entwickelt hat.	Halo 2	Revolutionäre Shootermechaniken auf denen heute immernoch viele Spiele beruhen.	Stronghold	Man kann Kühe auf seine Gegner werfen		
27.01.2019 01:16:39	Empire Earth		Counter Strike 1.6		Battlefield 2		Snake		Pac-Man	
27.01.2019 07:49:56	Banjo Kazooie	Es ist ein Spiel, welches das gewisse Etwas hat. Ich habe es als Kind als auch als Erwachsener mehrfach durchgespielt. Es ist einfach ein Spiel für Jung und Alt.	Banjo Tooie	Ein würdevoller Nachfolger von Banjo Kazooie, welcher bei den Spielmechaniken ordentlich zugelegt hat. Es trifft wie Banjo Kazooie auch zu, dass ich es als Kind und Erwachsener gespielt habe. 	Rise of Nations	Es ist ein Strategiespiel, welches verschiedene Zeitalter und Völker einbezieht. Was vor allem noch dazu gut war, dass man Handel mit den Gegnern betreiben konnte. 	Luigi's Mansion	Man kann Geister tatsächlich mit einem Staubsauger einsaugen. Es besitzt viele Rätseln, die auch nach Jahren noch Spaß machen zu lösen. 	Super Mario Sunshine	Ich fand die Bossgegner sehr interessant und dass man bei dem Spiel ein Gerät besaß, das Wasser versprühen konnte. Dieses Gerät hat eindeutig die Spielmechanik deutlich erweitert. Die Welten hatten eine hervorragende Atmosphäre. 
27.01.2019 10:50:54	Mario Kart DS	Früher haben meine Freunde und ich es sehr gerne zusammen gespielt und soger letztes jahr haben wir zu acht 3DS und DS mitgenommen um bei unserer 10er Abschlussfahrt zusammen Mario kart zu zocken und es war immernoch so geil wie früher	Minecraft 	jeder, der einen Pc hat, hat Minecraft	Pokemon GenI	pokemon ist ein richtig klassisches und gutes spiel, dass auch immernoch viele von meinen frunden spielen 	Bomberman	bomberman haben sehr viele leute auf dem DS gespielt und heute macht das spiel immernoch spaß zu spielen	New Super Mario Bros.	Das spiel hat mich und andere früher sehr viel Stunden gekostet und heute spiele ich es auch noch. ich habe letztens auch ne hack version geholt, wo die level komplett neu und überarbitet sind
27.01.2019 11:01:58	Morrowind	Richtungweisendes Rollenspiel	The Elder Scrolls IV: Oblivion	Legendäres Voiceacting	Minecraft	Beeindruckendes Indiegame	Assassins Creed 2	Packende Story	Oldschool Runescape	Nimmt sich selbst nicht allzu ernst 
27.01.2019 11:36:42	Super Mario Bros. 	Gründung des Jump and Run Genres	Pac-Man	Eines der Bekantesten "Retro" Spiele	Minecraft	Gameplay geht über Grafik	Doodle Jump	Anfänge Smartphone Spiele	Candy Bag	Bin ich auch in 100 Jahren noch Süchtig nach XD
27.01.2019 11:46:16	Minecraft	Populärste Sandbox-Spiel	Starcraft	Hatte einen sehr großen Einfluss auf den E-Sport	Tetris 	Relativ altes Spiel, welches heute immer noch viel gespielt wird				
27.01.2019 12:01:50	Chrono Trigger	Zeitlose u. ausgereifte 2D Optik, durchdachte Story und Charaktere, ausgefeiltes Gameplay/Kampfsystem, unfassbare hohe Qualität des Soundtracks, zeitlose Spielbarkeit	Super Mario 64	Erster wirklich ausgereifter Vorstoß in die 3. Dimension, bei dem auch Spielmechanik, Steuerung und Kamera richtig geschmeidig harmonieren	Tetris	ZEITLOSER Puzzler, perfektes Spielsystem/Gameplay, damals wie heute Suchtfaktor, Zahn der Zeit beißt sich die Zähne daran aus	Shadow of the Collossus	Einzigartige Spielmechanik, die es so nie wieder gegeben hat (Symbiose von meditativem Reiten in riesiger Welt und epischen Kämpfen), MONUMENTAL auf allen Ebenen, Spieler wird auf emotionaler Ebene tief berührt (Tod von Pferd, Hinterfragen der eigenen Handlungen bzgl. Kolosse killen, kein Happy End)	Pokemon GenI	Süchtigmachendes und zeitloses Prinzip von Sammeln, Kämpfen und Wettkampf-Gedanke, absolut geniales und innovatives Nutzen des Link-Kabels für Tauschen und Kämpfen mit Freunden. Neuere Pokemon-Teile haben zwar alles noch viel besser gemacht, doch die ursprüngliche Mechanik wurde mit Rot/Blau geboren, von daher meiner Meinung nach historisch am relevantesten.
27.01.2019 13:04:01	Pflanzen gegen Zombies		The Legend of Zelda		Mario Kart DS		Track Mania United Forever		The Legend of Zelda - Adventure of Link	
27.01.2019 13:28:58	Minecraft	Spielspaß kommt vom Gameplay und nicht von der Grafik	Terraria	Spielspaß kommt vom Gameplay und nicht von der Grafik	Dark Souls	Spielspaß kommt vom Gameplay und nicht von der Grafik	Super Mario World	Spielspaß kommt vom Gameplay und nicht von der Grafik	Counter Strike : Global Offensive	Spielspaß kommt vom Gameplay und nicht von der Grafik
27.01.2019 14:49:31	Yu-Gi-Oh! Nightmare Troubadour	Natürlich kennt kaum einer dieses Spiel und es spricht garantiert auch ein wenig Nostalgie aus mir heraus, aber in Zeiten von Hearthstone und Co., wo die Collectible Card Games wieder vollends aufleben, erkenne ich erst den wahren Wert eines Spiels meiner Kindheit, dass genauso gut wie die neueren Vertreter das Booster-Prinzip verfolgen und begeistern kann, wobei man nicht für jede Kleinigkeit zum Geld ausgeben oder zum ewigen Grind aufgefordert wird. Das Spiel hatte sogar für jedes Monster ein eigenes, animiertes Modell, dass während des Kampfes angezeigt wurde. Erstaunlich für den DS und ein Ausnahmefall für sein gesamtes Genre.	Pokemon GenII	Die klassische 2D-Pokemon-Erfahrung mit der größten erkundbaren Spielwelt neu aufgehübscht.	Pac-Man	Pac-Man ist eines der Spiele, die sich schon jetzt für immer und ewig in die Klassiker der Spielegeschichte eingeprägt haben. Es hat ein simples Spielprinzip, welches durch die für damals extrem fortschrittliche künstliche Intelligenz aufgefrischt und damit für heutige Verhältnisse immer noch zu einem spaßigen Vergnügen macht. 	Dragon Quest 8	Ein großes Rollenspiel mit weltweit bekanntem Grafik-Stil, grandiosem Humor und atemberaubendem Soundtrack verpackt in einen typischen Märchen-Setting mit einem Kampf-System, welches so alteingesessenen und so simpel in seiner Steuerung ist, wobei es trotzdem komplex werden kann, dass dieses Spiel definitiv noch eine sehr, sehr lange Zeit begeistern werden kann.		
27.01.2019 16:40:48	Minecraft	 								
27.01.2019 16:45:39	Final Fantasy VII		The Legend of Zelda - A Link to the Past		Minecraft		Star Wars: Knights of the old Republic		Super Mario Bros. 3	
27.01.2019 17:37:57	Demon's Souls	Die Souls Reihe hat ein eigenes Genre erschaffen und spielt sich einfach wunderbar, hat das beste Kampfsystem für ein Echtzeit-Kampf System und macht einfach Spaß. (Dark Souls eigentlich noch mehr aber das kam 2011 heraus.)	Counter Strike Source	Meiner Meinung nach bis heute das beste Counter Strike und die Counter Strike Reihe ist meiner Meinung nach die beste Ego Shooter Reihe. Das Kaufsystem ist einfach so anders aber auch gut und die Waffen sowie Maps waren einfach sehr gut. Zudem gab's unzählige Mods die Sau viel Spaß gemacht haben. 	Secret of Mana	Nicht das Remake. Das beste RPG überhaupt. Es ist dank dem 2D Style noch heute eine Schönheit, hatte ein etwas anderes Magie und Level System der Waffen und hatte gut desginte Gegner.	Portal	Eine unfassbar witzige Story bzw. Antagonistin, super Spielmechaniken und ein unterhaltsames Rätselspiel. Wenn auch nur kurz macht es unfassbar Spaß. 	World of Warcraft	Einfach ein super geniales Spiel. Damals sehr viele Stunden drin verbracht. Das erste große MMORPG und bis heute einfach die beste Welt in die man eintauchen will. Außerdem bis heute stetig verbessert und viele Nebenaktivitäten die das eintauchen abrunden. Ob nun Angeln, Berufe skillen, Haustierkämpfe, Herumfliegen, Archäologie oder sonstiges es macht alles Spaß und man hat ein bisschen Pen and Papier Feeling wie ich finde.
27.01.2019 17:49:35	Super Mario World	Super Mario World stellt sich die Perfektion des Jump n‘ Run Genres in 2D dar und etablierte eine Steuerung, die seines gleichen Sucht.	Super Mario 64	Der erste Mario-Ableger in 3D schuf die Basis aller späteren Plattformer in einer 3D-Welt und bietet ein Spielgeschehen, das seines gleichen Sucht	Super Metroid	Super Metroid perfektionierte das Gameplay des Vorgängers und bildet mit Castlevania SOTN das Rückgrat des Matroidvania Genres.	Minecraft	Minecraft bewies, dass mit einfacher Grafik und einem einfachen Konzept kaum Grenzen geschaffen werden.	The Legend of Zelda	The Legend of Zelda erschuf eine Rätselwelt, dessen Gameplay so simpel ist, dass selbst in 100 Jahren das Gameplay brilliant sein wird.
